3.19,3.73,0.20,1.84,1.53,3.55,4.00,3.60,0.85,1.60
110.94,6.05,2.10,3.41,3.15,4.76,4.00,3.60,1.35,0.10
3.20,2.92,0.23,1.51,1.70,2.88,4.00,3.60,1.35,1.60
176.03,7.11,1.97,3.07,2.85,4.23,4.00,3.60,1.85,0.10
28.97,6.97,4.12,5.25,4.94,6.40,4.00,3.60,1.85,0.60
63.19,4.98,2.56,4.16,3.70,5.86,4.00,4.10,0.85,0.10
3.00,2.38,0.00,1.73,1.83,3.43,4.00,4.10,0.85,1.10
3.00,3.06,0.00,1.73,1.49,3.45,4.00,4.10,0.85,1.60
134.32,6.66,2.21,3.52,3.10,4.86,4.00,4.10,1.35,0.10
17.28,5.50,3.76,5.03,4.64,6.38,4.00,4.10,1.35,0.60
3.00,2.39,0.00,1.42,1.70,2.78,4.00,4.10,1.35,1.60
26.68,6.33,5.41,6.54,6.22,7.70,4.00,4.10,1.85,0.60
91.39,6.26,2.67,4.31,3.62,6.01,4.00,4.60,0.85,0.10
3.00,1.99,0.00,1.57,1.81,3.29,4.00,4.60,0.85,1.10
3.00,2.59,0.00,1.63,1.45,3.34,4.00,4.60,0.85,1.60
12.06,4.09,3.27,4.53,4.23,5.88,4.00,4.60,1.35,0.60
3.00,2.03,0.00,1.31,1.66,2.67,4.00,4.60,1.35,1.60
7.50,2.34,2.38,3.47,3.87,4.62,4.00,4.60,1.85,0.60
3975.66,288.12,1.89,3.50,3.01,5.19,4.50,0.10,0.85,0.10
662.74,287.96,1.47,3.08,2.52,4.79,4.50,0.10,0.85,0.60
365.55,290.24,1.32,2.93,2.35,4.65,4.50,0.10,0.85,1.10
254.31,292.81,1.26,2.87,2.24,4.56,4.50,0.10,0.85,1.60
4163.94,233.53,1.86,3.15,3.07,4.50,4.50,0.10,1.35,0.10
687.09,231.83,1.46,2.74,2.57,4.09,4.50,0.10,1.35,0.60
378.18,232.97,1.34,2.61,2.39,3.96,4.50,0.10,1.35,1.10
262.09,234.56,1.27,2.52,2.28,3.87,4.50,0.10,1.35,1.60
4350.32,203.00,1.89,2.96,3.14,4.11,4.50,0.10,1.85,0.10
712.93,200.63,1.48,2.55,2.63,3.71,4.50,0.10,1.85,0.60
389.66,201.14,1.33,2.42,2.45,3.57,4.50,0.10,1.85,1.10
269.70,202.16,1.28,2.33,2.33,3.49,4.50,0.10,1.85,1.60
567.47,42.98,1.60,3.17,2.69,4.88,4.50,0.60,0.85,0.10
93.72,42.75,1.15,2.72,2.14,4.42,4.50,0.60,0.85,0.60
54.21,44.39,0.99,2.58,1.93,4.27,4.50,0.60,0.85,1.10
39.55,46.11,0.86,2.47,1.81,4.19,4.50,0.60,0.85,1.60
647.51,36.77,1.57,2.84,2.70,4.19,4.50,0.60,1.35,0.10
100.93,35.08,1.12,2.39,2.18,3.74,4.50,0.60,1.35,0.60
56.90,35.97,1.00,2.24,1.98,3.59,4.50,0.60,1.35,1.10
41.14,37.12,0.87,2.15,1.84,3.50,4.50,0.60,1.35,1.60
721.26,33.51,1.61,2.66,2.73,3.81,4.50,0.60,1.85,0.10
107.53,30.96,1.17,2.21,2.23,3.36,4.50,0.60,1.85,0.60
60.03,31.38,0.98,2.05,2.03,3.21,4.50,0.60,1.85,1.10
42.81,32.17,0.88,1.97,1.88,3.12,4.50,0.60,1.85,1.60
257.53,20.48,1.52,3.11,2.70,4.82,4.50,1.10,0.85,0.10
41.62,20.18,0.97,2.58,2.08,4.29,4.50,1.10,0.85,0.60
25.20,21.61,0.80,2.43,1.83,4.14,4.50,1.10,0.85,1.10
19.29,23.03,0.74,2.33,1.69,4.05,4.50,1.10,0.85,1.60
318.44,18.49,1.54,2.80,2.70,4.15,4.50,1.10,1.35,0.10
46.02,16.77,1.06,2.27,2.13,3.63,4.50,1.10,1.35,0.60
26.81,17.57,0.83,2.11,1.88,3.46,4.50,1.10,1.35,1.10
20.08,18.56,0.79,2.02,1.72,3.37,4.50,1.10,1.35,1.60
382.06,17.69,1.55,2.61,2.68,3.77,4.50,1.10,1.85,0.10
50.35,15.01,1.02,2.11,2.19,3.26,4.50,1.10,1.85,0.60
28.63,15.39,0.87,1.94,1.94,3.09,4.50,1.10,1.85,1.10
21.02,16.09,0.78,1.84,1.78,2.99,4.50,1.10,1.85,1.60
145.17,12.20,1.58,3.11,2.79,4.81,4.50,1.60,0.85,0.10
23.40,11.86,0.95,2.50,2.08,4.20,4.50,1.60,0.85,0.60
14.89,13.15,0.79,2.34,1.80,4.04,4.50,1.60,0.85,1.10
11.83,14.40,0.66,2.23,1.62,3.95,4.50,1.60,0.85,1.60
199.44,11.80,1.58,2.81,2.75,4.16,4.50,1.60,1.35,0.10
26.08,9.94,1.00,2.19,2.16,3.55,4.50,1.60,1.35,0.60
15.86,10.69,0.76,2.02,1.86,3.37,4.50,1.60,1.35,1.10
12.33,11.58,0.68,1.93,1.68,3.27,4.50,1.60,1.35,1.60
257.75,11.90,1.58,2.63,2.70,3.79,4.50,1.60,1.85,0.10
29.39,9.01,1.01,2.05,2.23,3.20,4.50,1.60,1.85,0.60
16.98,9.38,0.80,1.85,1.95,3.01,4.50,1.60,1.85,1.10
12.87,10.03,0.71,1.75,1.74,2.90,4.50,1.60,1.85,1.60
92.32,8.08,1.61,3.14,2.95,4.84,4.50,2.10,0.85,0.10
14.20,7.64,0.86,2.41,2.11,4.11,4.50,2.10,0.85,0.60
9.67,8.82,0.71,2.23,1.77,3.94,4.50,2.10,0.85,1.10
8.03,9.94,0.59,2.17,1.58,3.86,4.50,2.10,0.85,1.60
141.78,8.50,1.60,2.86,2.84,4.22,4.50,2.10,1.35,0.10
16.15,6.43,0.95,2.13,2.24,3.49,4.50,2.10,1.35,0.60
10.31,7.15,0.72,1.94,1.86,3.28,4.50,2.10,1.35,1.10
8.32,7.96,0.63,1.83,1.65,3.19,4.50,2.10,1.35,1.60
200.12,9.11,1.61,2.68,2.72,3.84,4.50,2.10,1.85,0.10
18.51,5.89,0.96,2.00,2.40,3.16,4.50,2.10,1.85,0.60
11.02,6.26,0.74,1.77,1.98,2.93,4.50,2.10,1.85,1.10
8.68,6.87,0.61,1.67,1.73,2.82,4.50,2.10,1.85,1.60
63.39,5.77,1.74,3.21,3.16,4.92,4.50,2.60,0.85,0.10
9.18,5.18,0.79,2.31,2.19,4.02,4.50,2.60,0.85,0.60
6.75,6.28,0.63,2.14,1.77,3.85,4.50,2.60,0.85,1.10
5.85,7.29,0.53,2.08,1.55,3.78,4.50,2.60,0.85,1.60
